filename	acq_time
eeg/sub-LABE1594_task-ec_eeg.edf	2024-06-18T13:54:07.000000Z
eeg/sub-LABE1594_task-eo_eeg.edf	2024-06-18T13:50:33.000000Z
eeg/sub-LABE1594_task-pc_eeg.edf	2024-06-18T13:58:21.000000Z
