filename	acq_time
eeg/sub-PRSO1105_task-ec_eeg.edf	2024-06-09T18:06:19.000000Z
eeg/sub-PRSO1105_task-eo_eeg.edf	2024-06-09T18:03:01.000000Z
eeg/sub-PRSO1105_task-pc_eeg.edf	2024-06-09T18:09:47.000000Z
