filename	acq_time
eeg/sub-PORA1786_task-ec_eeg.edf	2024-10-24T12:07:38.000000Z
eeg/sub-PORA1786_task-eo_eeg.edf	2024-10-24T12:03:16.000000Z
eeg/sub-PORA1786_task-pc_eeg.edf	2024-10-24T12:15:45.000000Z
