filename	acq_time
eeg/sub-WIJU967_task-ec_eeg.edf	2023-12-08T10:59:57.000000Z
eeg/sub-WIJU967_task-eo_eeg.edf	2023-12-08T10:52:36.000000Z
eeg/sub-WIJU967_task-pc_eeg.edf	2023-12-08T11:06:46.000000Z
