filename	acq_time
eeg/sub-UPSA3902_task-ec_eeg.edf	2024-09-20T11:53:36.000000Z
eeg/sub-UPSA3902_task-eo_eeg.edf	2024-09-20T11:50:15.000000Z
eeg/sub-UPSA3902_task-pc_eeg.edf	2024-09-20T11:59:02.000000Z
