filename	acq_time
eeg/sub-ANAN8007_task-ec_eeg.edf	2024-12-06T11:34:27.000000Z
eeg/sub-ANAN8007_task-eo_eeg.edf	2024-12-06T11:29:23.000000Z
eeg/sub-ANAN8007_task-pc_eeg.edf	2024-12-06T11:41:33.000000Z
