filename	acq_time
eeg/sub-JOMO3922_task-ec_eeg.edf	2024-09-19T12:47:11.000000Z
eeg/sub-JOMO3922_task-eo_eeg.edf	2024-09-19T12:43:55.000000Z
eeg/sub-JOMO3922_task-pc_eeg.edf	2024-09-19T12:51:21.000000Z
